Episode,Average Reward
1025,1.0246486822216805
1026,1.0252413510829081
1027,1.0263506164048928
1028,1.026454720567933
1029,1.025884915108972
1030,1.0268839917612285
1031,1.0263148752835718
1032,1.0265562716190377
1033,1.0265085771307616
1034,1.0274182715125448
1035,1.0269149279280467
1036,1.0273497830959004
1037,1.0278060701856788
1038,1.026815890927311
1039,1.026315064912518
1040,1.0260237566527242
1041,1.0250381430536342
1042,1.0256452588967266
1043,1.0253495607812728
1044,1.0250544291373047
1045,1.0240735158079866
1046,1.025271694648125
1047,1.0242924475663218
1048,1.0252463011432107
1049,1.0245524672243926
1050,1.0250294138767544
1051,1.024651796115907
1052,1.0257262584713853
1053,1.0247521594604911
1054,1.0252492178959831
1055,1.024757472344951
1056,1.0251936941939785
1057,1.0246801887471875
1058,1.024389595113663
1059,1.0237435313081882
1060,1.024669500256843
1061,1.0254641008610659
1062,1.0256845113231177
1063,1.0263499902765656
1064,1.0275758031093332
1065,1.027796765707428
1066,1.0274629540155122
1067,1.0293942651164858
1068,1.02962464117301
1069,1.0293357910897711
1070,1.028691746448674
1071,1.0293544841790203
1072,1.0286717043619715
1073,1.0282984345044357
1074,1.0287636842352117
1075,1.0285435613504452
1076,1.0275876658473313
1077,1.0283804333275977
1078,1.0304271613563438
1079,1.0310687199558735
1080,1.0323737610232877
1081,1.032361195018654
1082,1.0335107079703192
1083,1.0330018508410168
1084,1.0324549163875627
1085,1.0326999608458796
1086,1.03174904007162
1087,1.0329305931420438
1088,1.0319812084057
1089,1.0322885512463105
1090,1.0319579686324374
1091,1.0314542660369321
1092,1.0319502427939309
1093,1.0324665165825404
1094,1.0319637304037044
1095,1.0315949536154143
1096,1.0306537173438672
1097,1.0301539586561663
1098,1.0292157492220533
1099,1.029139412760167
1100,1.0293209363391602
1101,1.0302093045230187
1102,1.0311761700301012
1103,1.0305497256557457
1104,1.0324781650231583
1105,1.0321961430658437
1106,1.0312628734970681
1107,1.0303312900521746
1108,1.0303485769307432
1109,1.029984597317098
1110,1.0294961263632199
1111,1.0302906428490117
1112,1.0309776954391647
1113,1.0300513902321216
1114,1.0291267480505846
1115,1.029395956837126
1116,1.0287400594925615
1117,1.0280853365389453
1118,1.0271657611037583
1119,1.0281678722024328
1120,1.0272498651736806
1121,1.027269074728599
1122,1.027488408971994
1123,1.0287153656608792
1124,1.0287498505415846
1125,1.028938878759546
1126,1.0291007526631066
1127,1.0286156751868627
1128,1.0279674472126747
1129,1.028172560201468
1130,1.0277846727117337
1131,1.0273024744484482
1132,1.0272507897397936
1133,1.0266443971849621
1134,1.0266374708294321
1135,1.0269388927577732
1136,1.026034897253585
1137,1.025763302906377
1138,1.0252858469608843
1139,1.0248571751362219
1140,1.0239581776141726
1141,1.0237549991790258
1142,1.0243598781343366
1143,1.02442094424792
1144,1.0249217604030834
1145,1.0255923724631038
1146,1.0253978163519555
1147,1.0259560757088764
1148,1.0261327823934967
1149,1.0266299293415917
1150,1.0266993443054877
1151,1.0258073379246837
1152,1.026502760870887
1153,1.027301647954156
1154,1.0273675753622462
1155,1.0278742976435806
1156,1.027279430625823
1157,1.0268820007826835
1158,1.027642577821511
1159,1.026755914682752
1160,1.0258707802735427
1161,1.0258842681057085
1162,1.025294185280416
1163,1.025621960532792
1164,1.0247408420099977
1165,1.0238612361370276
1166,1.0229831390219875
1167,1.0234743595487414
1168,1.023549257716483
1169,1.0242599791442453
1170,1.0241091294344222
1171,1.0252718019555738
1172,1.0262925005859567
1173,1.0254175709179378
1174,1.025172700931711
1175,1.0257346879537297
1176,1.026114782508212
1177,1.0259632540767272
1178,1.0264483061749259
1179,1.0267481488084855
1180,1.026741404538321
1181,1.0267346716894437
1182,1.0272762697318725
1183,1.027533503438183
1184,1.0270934055987562
1185,1.0263938310189964
1186,1.0269452710020495
1187,1.0272638017810682
1188,1.0266437302175115
1189,1.0270380333154971
1190,1.0266687791154632
1191,1.0258067566308995
1192,1.0263913650691618
1193,1.0273411879449625
1194,1.0268848037313874
1195,1.0270823067994617
1196,1.0275343171947502
1197,1.0272768832959767
1198,1.0272697990111004
1199,1.0267801035184279
1200,1.0279648815416427
1201,1.0275814412590214
1202,1.0283740336559222
1203,1.0292283817107428
1204,1.029303570226976
1205,1.0307741497351972
1206,1.0316115855562082
1207,1.0307568949302295
1208,1.0299036193549562
1209,1.0292156077000583
1210,1.0292831612635054
1211,1.029751270990387
1212,1.0299522700207726
1213,1.0295206998571587
1214,1.0299203793566625
1215,1.0290727082625417
1216,1.0282264313642997
1217,1.0273815452251343
1218,1.0278199004635675
1219,1.0277784467841309
1220,1.028359962358173
1221,1.028746661402266
1222,1.0283039733311612
1223,1.029365694534451
1224,1.0285247094898966
1225,1.0299862548239207
1226,1.0305446076064007
1227,1.031355975424705
1228,1.0313457424724164
1229,1.030903461020862
1230,1.0304759013167062
1231,1.03052763368441
1232,1.0315121739437327
1233,1.032031114740489
1234,1.0324766787736586
1235,1.0325093391972335
1236,1.0327304881751684
1237,1.032802112231108
1238,1.0336027838258002
1239,1.0338143332181635
1240,1.033969297415308
1241,1.0345703760160057
1242,1.0337373885957029
1243,1.0332938496160893
1244,1.0337756277651806
1245,1.0340750022037577
1246,1.0338892526587207
1247,1.034277595206035
1248,1.0359983943334812
1249,1.0351689320481863
1250,1.0357880687149328
1251,1.0360843986390567
1252,1.0352568551896644
1253,1.0371909259784369
1254,1.0366351182425018
1255,1.035809114164221
1256,1.0353685164912683
1257,1.0359904645966294
1258,1.0368414197699927
1259,1.0371593919926805
1260,1.0366711517968445
1261,1.0362316175265345
1262,1.0354105148185104
1263,1.0361461614790994
1264,1.0368483555234795
1265,1.0360287125546863
1266,1.0354790911586051
1267,1.0346618227362228
1268,1.035492758246031
1269,1.035056923477465
1270,1.035451500901348
1271,1.0346368262350212
1272,1.0340908916429463
1273,1.0336100478515848
1274,1.0334788975121154
1275,1.0335264893148197
1276,1.0343720071942815
1277,1.0337171328962305
1278,1.034047395575014
1279,1.034825281643059
1280,1.0351369397442978
1281,1.0349342574719262
1282,1.0351418348149894
1283,1.035745718298728
1284,1.0349390627548818
1285,1.0349264953208421
1286,1.036128378578257
1287,1.036043005594507
1288,1.0352386243789833
1289,1.0357487453114844
1290,1.0365618349901016
1291,1.0359123661237912
1292,1.0367783456989912
1293,1.037231697005814
1294,1.0374034963215437
1295,1.0382189557578656
1296,1.0377900973328484
1297,1.0377446407410045
1298,1.0392602113860692
1299,1.0397568906934485
1300,1.0401347482158962
1301,1.0404163485660713
1302,1.0399877787414706
1303,1.0401416492079856
1304,1.0396048902938044
1305,1.0405359384790565
1306,1.041052012292065
1307,1.0412546117286623
1308,1.0407811577022945
1309,1.0399860613251346
1310,1.0404106807391948
1311,1.0399389538623833
1312,1.0403988899118586
1313,1.0400540511040623
1314,1.0392625335613652
1315,1.0388806066450982
1316,1.0393041301155381
1317,1.0400815213186114
1318,1.0392923851112377
1319,1.0392549285565438
1320,1.0384676142167282
1321,1.0388266201062648
1322,1.0397054461472715
1323,1.0404068318325417
1324,1.0400266368226003
1325,1.0401896181977528
1326,1.040138693902787
1327,1.040805789561432
1328,1.041272705182675
1329,1.0410288823228522
1330,1.0407870455243862
1331,1.0415296153306597
1332,1.0422343143223964
1333,1.0433026731222765
1334,1.043891651879014
1335,1.0442163958714827
1336,1.0450102854106174
1337,1.0460544046496052
1338,1.0456500329158678
1339,1.046090937859381
1340,1.0474996352878112
1341,1.0472277312639096
1342,1.0476991867962295
1343,1.0471723877182841
1344,1.0465406355909515
1345,1.0460154812337208
1346,1.0452383523472173
1347,1.0459712017264078
1348,1.0456601661059863
1349,1.0457800508071162
1350,1.046424913118168
1351,1.0460114097320794
1352,1.0453842544945433
1353,1.0455527525295196
1354,1.0450002132147294
1355,1.045473478026092
1356,1.0448485695088037
1357,1.0444380560740234
1358,1.0440241977388702
1359,1.043255968012793
1360,1.043586764616738
1361,1.042819985215844
1362,1.042340748773019
1363,1.042849049926944
1364,1.0427276868736282
1365,1.0430983272132586
1366,1.0424797321922994
1367,1.041966000146157
1368,1.0418291664787964
1369,1.0412128541063381
1370,1.0407011717494106
1371,1.041092737629076
1372,1.0412822096944185
1373,1.0409219959404936
1374,1.0413770783186533
1375,1.0406197131707853
1376,1.0402140436386378
1377,1.039458623127644
1378,1.0388480562956088
1379,1.0383054679910257
1380,1.0384919948120206
1381,1.0377400092980364
1382,1.0382297247516155
1383,1.0387225982805388
1384,1.038320644406735
1385,1.0375709544107734
1386,1.036822346218558
1387,1.0368703343444927
1388,1.0368748489112232
1389,1.0364756722287354
1390,1.036221956503091
1391,1.0361893758053782
1392,1.0354449868859776
1393,1.0369156547876877
1394,1.0361718128545543
1395,1.036065072409444
1396,1.0367200702248598
1397,1.0362214932419613
1398,1.0354802761509443
1399,1.0347401186983702
1400,1.0345549478627547
1401,1.0344216222887275
1402,1.0341856729973617
1403,1.03344854849772
1404,1.0336905360172939
1405,1.0337455288169053
1406,1.0343298613576593
1407,1.034010147982952
1408,1.033618392506356
1409,1.0333694627311465
1410,1.0326365765873655
1411,1.032246627516032
1412,1.0315155746636835
1413,1.031946192916278
1414,1.0312163865563655
1415,1.030487611724877
1416,1.0299651054908026
1417,1.0314147305411576
1418,1.0316082670329656
1419,1.0308812703683898
1420,1.0304950289363952
1421,1.031420714490958
1422,1.031204071565667
1423,1.0304794025062392
1424,1.029959837465347
1425,1.0292370586320378
1426,1.029524206672864
1427,1.0298380824087796
1428,1.0302396492010009
1429,1.0305244139308347
1430,1.0298037674875264
1431,1.031044436235315
1432,1.0303244331373855
1433,1.030303066081943
1434,1.0304952183900622
1435,1.030487061380741
1436,1.0305296024727402
1437,1.0314493122990085
1438,1.0307320318314848
1439,1.030015748279135
1440,1.029839001890633
1441,1.0291243322154833
1442,1.02841065376041
1443,1.0295257990872901
1444,1.0299357024662072
1445,1.0292229441946044
1446,1.0290071829084935
1447,1.0290208502155624
1448,1.029787055007477
1449,1.0300313113231732
1450,1.0304351575132449
1451,1.0301299820327223
1452,1.029756464027543
1453,1.0293797688953397
1454,1.0297627651700023
1455,1.0294567379383694
1456,1.0287496934754998
1457,1.0297559175575508
1458,1.029545765676323
1459,1.0289758902567938
1460,1.028406795488524
1461,1.0280912898804646
1462,1.027787871175447
1463,1.0273178917864791
1464,1.0287575620756133
1465,1.0293478359337669
1466,1.0298164929423501
1467,1.0294433517998782
1468,1.0287420961106413
1469,1.0281766471198124
1470,1.0276119674473385
1471,1.0276554508613727
1472,1.0269573153648637
1473,1.0271415453976513
1474,1.0271725296286491
1475,1.0275485869859666
1476,1.0271955443535623
1477,1.027210635489075
1478,1.0265156350591096
1479,1.026844237536661
1480,1.0261504238626498
1481,1.0262823020714926
1482,1.0266004910358018
1483,1.0261087944945122
1484,1.0256465972105644
1485,1.0268304761904823
1486,1.0278379772059105
1487,1.0271467613503584
1488,1.0269751232469826
1489,1.0270545503947581
1490,1.0274198778454726
1491,1.028351729961632
1492,1.0278618256656142
1493,1.0273725776379101
1494,1.0277540917263415
1495,1.0277686275522815
1496,1.027309028219102
1497,1.0277589857022815
1498,1.0277269485770184
1499,1.0282408788978084
1500,1.027753661325412
1501,1.02706894869295
1502,1.0263851477950185
1503,1.0261493316635015
1504,1.02675305576873
1505,1.027786424646423
1506,1.0271039635410801
1507,1.0264224081571776
1508,1.026331098107838
1509,1.0258435485294204
1510,1.0253566447120337
1511,1.0248703853735586
1512,1.02538741170984
1513,1.0251248642779274
1514,1.0253071123274657
1515,1.0258928798628641
1516,1.026590395235379
1517,1.0265852531884303
1518,1.0259089783180821
1519,1.0252335938688932
1520,1.025753487345278
1521,1.0263776194403356
1522,1.0267515750805312
1523,1.0264089969123293
1524,1.0268600627061528
1525,1.0263817377603148
1526,1.025904039714799
1527,1.025232196859714
1528,1.024690878359533
1529,1.0244799412769863
1530,1.0246439705759511
1531,1.0250594650104359
1532,1.024584500947311
1533,1.0245067383503472
1534,1.0247370507492863
1535,1.0250482165826056
1536,1.024380867483268
1537,1.0239034686002442
1538,1.0232377316245613
1539,1.0238196402372814
1540,1.0231548222890754
1541,1.0224908671805166
1542,1.0218277732329288
1543,1.0225885679821471
1544,1.021926269686822
1545,1.0212648287355683
1546,1.0216238007684093
1547,1.0222364244745956
1548,1.0226703621508904
1549,1.0220101488764224
1550,1.021478592347201
1551,1.0221939621554774
1552,1.02180722425798
1553,1.0211492672558822
1554,1.020492157045293
1555,1.0198358919925306
1556,1.0191804704681138
1557,1.0197510868722737
1558,1.019223709748853
1559,1.018569942135159
1560,1.0182936957205053
1561,1.0180192344784051
1562,1.0173674936112613
1563,1.0168433285664578
1564,1.0171525844274742
1565,1.0165026466738463
1566,1.016267278657142
1567,1.0156187354033723
1568,1.0149710193731405
1569,1.0143241289847573
1570,1.0145397447560551
1571,1.014267997964533
1572,1.0150151025306755
1573,1.0158262592516112
1574,1.0151808804337894
1575,1.014536321144625
1576,1.0142654386662815
1577,1.0136222773228027
1578,1.0131054682298117
1579,1.013961156086083
1580,1.0142544875580695
1581,1.014022774620028
1582,1.0147257057925447
1583,1.014455901515528
1584,1.0141200192777884
1585,1.0150432248073378
1586,1.0154985798499083
1587,1.015226994823629
1588,1.0145876831140423
1589,1.0143444895735212
1590,1.0137065370643554
1591,1.0130693865068041
1592,1.0132341895890762
1593,1.0136002664216097
1594,1.0129643816873426
1595,1.0126317510009781
1596,1.013185377989424
1597,1.012855798769747
1598,1.0133638715514914
1599,1.0133283366028492
1600,1.0126950063924725
1601,1.0120624673503784
1602,1.0114307179949786
1603,1.0118379769131267
1604,1.012325219631964
1605,1.0128024199291812
1606,1.0121717833040695
1607,1.0124583757749597
1608,1.0122747773599743
1609,1.0119604099791148
1610,1.0116949023599628
1611,1.0112515253382022
1612,1.0115550414485357
1613,1.0116692906744758
1614,1.0124333241095604
1615,1.011929091418832
1616,1.0116645889755929
1617,1.0116840521567867
1618,1.0121786282222103
1619,1.0127040648964578
1620,1.0123197413687983
1621,1.0129737747611802
1622,1.0139368629988363
1623,1.0137456638939657
1624,1.0142786461192799
1625,1.0142506564196685
1626,1.0139758731759378
1627,1.0133526550608942
1628,1.0128518840986844
1629,1.0130518774464539
1630,1.0127785039646544
1631,1.0128010095732023
1632,1.0121804207192973
1633,1.0119218042319014
1634,1.011302513042041
1635,1.011135318971121
1636,1.0105172655976669
1637,1.0098999673291282
1638,1.009541039843115
1639,1.0091326609445626
1640,1.0085173361513038
1641,1.0079027612968545
1642,1.0077777480860082
1643,1.0085032102058373
1644,1.0088451151342315
1645,1.0082318354289828
1646,1.0076193008995606
1647,1.007912136338373
1648,1.0073005391682648
1649,1.0068700443114635
1650,1.0077339298328551
1651,1.007123551922599
1652,1.0065139129686507
1653,1.0072137050143217
1654,1.0067845640320296
1655,1.0061762349903185
1656,1.0055686406455175
1657,1.005853406029452
1658,1.0052467393189395
1659,1.0047602117657533
1660,1.0049876654464012
1661,1.0050252865819382
1662,1.004625276195978
1663,1.0042749162856013
1664,1.0038710230599193
1665,1.003268097520544
1666,1.0032333106087068
1667,1.0026314909862661
1668,1.0020303929700873
1669,1.002830545143936
1670,1.0030119936054815
1671,1.0024117470503615
1672,1.0018122184935132
1673,1.0018069989029224
1674,1.0012085478880461
1675,1.0010390097248165
1676,1.000441731079396
1677,1.000669454150691
1678,1.0004592317897636
1679,1.001067063503121
1680,1.0015748096540675
1681,1.0021070190786854
1682,1.0018486041458878
1683,1.0012533286829373
1684,1.0014832352014196
1685,1.0010064484319132
1686,1.0005302272457632
1687,1.0006923236177965
1688,1.0000994964118615
1689,1.0000739674671568
1690,0.9994822077230935
1691,0.9988911478722815
1692,0.9994204632856928
1693,0.9998110985405577
1694,1.001017583703784
1695,1.0013694049675308
1696,1.0018785267312085
1697,1.001622530605918
1698,1.0021485114547253
1699,1.0017882709830557
1700,1.00242391245952
1701,1.0023180466439248
1702,1.0023891249794776
1703,1.0020837986799804
1704,1.0014957213333373
1705,1.001082770482293
1706,1.0014263510838788
1707,1.0011223042683262
1708,1.0017145183263516
1709,1.001785658674759
1710,1.0011998191082825
1711,1.0015076956870375
1712,1.0011797851774638
1713,1.0010140247217139
1714,1.0006575987738533
1715,1.0013544952982023
1716,1.0007709553825272
1717,1.0001880951871966
1718,0.9998620979858637
1719,0.9992804446420673
1720,0.9986994676393685
1721,0.9981191657987878
1722,0.9990939201918858
1723,0.9987068642827499
1724,0.9981275679577599
1725,0.9985858570778589
1726,0.9982622991672095
1727,0.9976842665678076
1728,0.9971069029876178
1729,0.9974186805173005
1730,0.9968421379274062
1731,0.9965100377583201
1732,0.9965655810981552
1733,0.9970617220782104
1734,0.9973798247474092
1735,0.9976154560620578
1736,0.9985643798815319
1737,0.9979895011366374
1738,0.9977066864993651
1739,0.9971329621252999
1740,0.997328827840904
1741,0.9971889205366938
1742,0.9978541022555808
1743,0.9972816099421812
1744,0.9967097741566638
1745,0.9970923283054489
1746,0.9974361083962168
1747,0.9975010879675247
1748,0.9969304351712046
1749,0.9966500047689094
1750,0.9962703171026133
1751,0.9958910631172609
1752,0.9955122420702479
1753,0.9960482897598252
1754,0.9963863016673394
1755,0.9973061702191574
1756,0.996738228208782
1757,0.9961709326890275
1758,0.9961420083687315
1759,0.9957691067295882
1760,0.9952033288280374
1761,0.9956146743515033
1762,0.9961252239916296
1763,0.9964662503114046
1764,0.9960942218390715
1765,0.9962654591942114
1766,0.9957013224676008
1767,0.9954686070293874
1768,0.9956005904810977
1769,0.9954549373531196
1770,0.9950847413575052
1771,0.9951476280861695
1772,0.9953256271135216
1773,0.9954746481989397
1774,0.9963277001759441
1775,0.9957663887955632
1776,0.9952057095225929
1777,0.9948371120637258
1778,0.9942775861289318
1779,0.9939379696949571
1780,0.9939519314591814
1781,0.9933938450293895
1782,0.9928363849592272
1783,0.9933958138725926
1784,0.9934268609366983
1785,0.9928703192779103
1786,0.992586991755451
1787,0.9920315429631984
1788,0.9923159321982279
1789,0.9917612558806213
1790,0.9912071993130902
1791,0.9906537614575273
1792,0.990932369441437
1793,0.9903797021969074
1794,0.9902308587033344
1795,0.9903621896665512
1796,0.9900793702051199
1797,0.9897993301349811
1798,0.9900302767287311
1799,0.9895900695313185
1800,0.9890402972704677
1801,0.9884911355285074
1802,0.9882406014015049
1803,0.9876924923602396
1804,0.9871449909786651
1805,0.9875359269982742
1806,0.9875255501750476
1807,0.9874061388376665
1808,0.987921129568001
1809,0.9875630792062253
1810,0.9879018743390358
1811,0.9873563735801517
1812,0.9868114749192355
1813,0.9865332658525044
1814,0.9867132462961011
1815,0.9861696026342299
1816,0.9856265576988587
1817,0.9856120220426305
1818,0.9858470966639953
1819,0.9861797706943755
1820,0.9856379136775104
1821,0.9856828551700397
1822,0.9854198336587264
1823,0.9851738703043716
1824,0.9848476236375865
1825,0.9854421835557987
1826,0.9859840207175552
1827,0.9866518487101676
1828,0.9862982142333656
1829,0.9857589587854524
1830,0.9855303763501124
1831,0.9849921292849294
1832,0.9852222082557311
1833,0.9853794040481819
1834,0.9857882231569064
1835,0.985413087624016
1836,0.9854881858190762
1837,0.985717368518028
1838,0.9857477345598672
1839,0.9856050519824704
1840,0.986380522044814
1841,0.9866762094997479
1842,0.9867436792120016
1843,0.9867461730518854
1844,0.9863723489451887
1845,0.9860221243794275
1846,0.9858579067276706
1847,0.9859513172769719
1848,0.985417793836887
1849,0.9848848474908422
1850,0.9851895863573168
1851,0.9846573391469672
1852,0.9841256667176221
1853,0.9844721312899162
1854,0.9841246317720229
1855,0.9846351419882631
1856,0.9848512124697986
1857,0.9851289013673354
1858,0.9847587644561061
1859,0.9848303452928112
1860,0.9844837741529312
1861,0.9839547662141064
1862,0.9838573850663477
1863,0.9840247791060135
1864,0.9842468312605681
1865,0.9845757581368745
1866,0.984230437808353
1867,0.9837032656402713
1868,0.9844665994565727
1869,0.9841979808570431
1870,0.9849493104765588
1871,0.9853237402688233
1872,0.9849791271731219
1873,0.9858722336951872
1874,0.9857288825163095
1875,0.9854604502786667
1876,0.9849351515311834
1877,0.9845652440366413
1878,0.9840409813933843
1879,0.9848286013868587
1880,0.9845122563595722
1881,0.9839888580308324
1882,0.9835712749652386
1883,0.9840284302584953
1884,0.9844738905704178
1885,0.9849737946861763
1886,0.9844515392277001
1887,0.9847795916387837
1888,0.9848464220560676
1889,0.9843250634419565
1890,0.9838042565300824
1891,0.9832840004451908
1892,0.9827642943138772
1893,0.9826272579591034
1894,0.98210844736884
1895,0.9817960418293779
1896,0.9814314968623136
1897,0.9811972307272623
1898,0.9814205369442072
1899,0.981169659897322
1900,0.9809190469315388
1901,0.9810924519066162
1902,0.9809843596337086
1903,0.980468866013302
1904,0.9802072849055934
1905,0.9796927403990813
1906,0.979357229005963
1907,0.979150168656796
1908,0.9786369872266825
1909,0.9788083924067233
1910,0.9793108353328933
1911,0.9796361634216206
1912,0.9791238014114627
1913,0.9789175125153483
1914,0.9792059032075049
1915,0.9790709883244675
1916,0.9797703334805842
1917,0.9792592378449657
1918,0.9795912686309031
1919,0.979763738998763
1920,0.9795074984255928
1921,0.9795794979915775
1922,0.9796117303825385
1923,0.9791023119060005
1924,0.9789769677766771
1925,0.9789185509182827
1926,0.9788601947212158
1927,0.9792983968297783
1928,0.978992795975659
1929,0.9795174261416304
1930,0.980014521776544
1931,0.9803796171625173
1932,0.9813588281535892
1933,0.9808511412274881
1934,0.980954287464608
1935,0.9812901946041304
1936,0.9814410581894681
1937,0.9811357710918421
1938,0.9816482923945359
1939,0.981513035895293
1940,0.981233969847562
1941,0.9814848747371112
1942,0.9819304404451363
1943,0.9817942086819007
1944,0.9820126770950242
1945,0.9815077862584715
1946,0.9810034143230868
1947,0.9804995604893307
1948,0.9802875243197332
1949,0.980154408043628
1950,0.9798991588276753
1951,0.9796964904444445
1952,0.9791945967505693
1953,0.9802274499618978
1954,0.980500704609278
1955,0.9802582273494048
1956,0.9810484726906189
1957,0.9814635612942785
1958,0.9820837198795608
1959,0.9819671637240381
1960,0.9825200749743417
1961,0.9822650511915582
1962,0.9817644064152118
1963,0.9812642717201454
1964,0.9811309324475602
1965,0.9808047630290708
1966,0.9803058796297681
1967,0.9805322509463574
1968,0.9802813948047004
1969,0.9807263276326067
1970,0.98087163009328
1971,0.9803739783276315
1972,0.9800908154305279
1973,0.9798408187497044
1974,0.9804058553830108
1975,0.9801537098546831
1976,0.9798081940704972
1977,0.9795566059282946
1978,0.9790613801416777
1979,0.9788126615888852
1980,0.9783183117597999
1981,0.9778244610219101
1982,0.9773311086197799
1983,0.9771999442303996
1984,0.9767074039359286
1985,0.9766915881668929
1986,0.9763962248043154
1987,0.9762657949601654
1988,0.975774715586443
1989,0.9760564629651372
1990,0.9762221880972777
1991,0.9762297810847315
1992,0.9766376357629662
1993,0.9761476018263064
1994,0.9756580593981087
1995,0.9761369890199751
1996,0.9756479424322898
1997,0.9754009572016956
1998,0.9763787371590997
1999,0.9768456477505147
2000,0.9763572249266395
