Episode,Cumulative Reward
1036,1064.3343752873527
1037,1065.8348947825486
1038,1065.8348947825486
1039,1066.3413524441057
1040,1067.0647069188326
1041,1067.0647069188326
1042,1068.7223597703887
1043,1069.4395918948671
1044,1070.1568240193455
1045,1070.1568240193455
1046,1072.4341926019383
1047,1072.4341926019383
1048,1074.4581235980843
1049,1074.7555381183874
1050,1076.2808845705918
1051,1076.9090377178177
1052,1079.0640239118968
1053,1079.0640239118968
1054,1080.6126756623657
1055,1081.1191333239228
1056,1082.6045410688407
1057,1083.0869595057766
1058,1083.804191630255
1059,1084.1443996553708
1060,1086.1496702722527
1061,1088.0174110135904
1062,1089.2769510251503
1063,1091.0100396639884
1064,1093.34065450833
1065,1094.6035554784105
1066,1095.2755089805355
1067,1098.3636808792899
1068,1099.639116772774
1069,1100.3599606749647
1070,1100.7001687000804
1071,1102.43865255573
1072,1102.7360670760331
1073,1103.364220223259
1074,1104.8921968686166
1075,1105.684328451728
1076,1105.684328451728
1077,1107.5657266938222
1078,1110.8004799421383
1079,1112.523148832387
1080,1114.9636619051505
1081,1115.9824518151645
1082,1118.2585860238848
1083,1118.7410044608207
1084,1119.1811293641179
1085,1120.4794575177789
1086,1120.4794575177789
1087,1122.7955547454012
1088,1122.7955547454012
1089,1124.1622323072313
1090,1124.8341858093563
1091,1125.3166042462922
1092,1126.8896651309722
1093,1128.4859026247161
1094,1128.968321061652
1095,1129.596474208878
1096,1129.596474208878
1097,1130.0788926458138
1098,1130.0788926458138
1099,1131.0242146234227
1100,1132.2530299730756
1101,1134.260444279843
1102,1136.356139373171
1103,1136.6963473982867
1104,1139.855894185566
1105,1140.5767380877567
1106,1140.5767380877567
1107,1140.5767380877567
1108,1141.6262232392628
1109,1142.252918424661
1110,1142.7407002631733
1111,1144.6529042052516
1112,1146.4471973283505
1113,1146.4471973283505
1114,1146.4471973283505
1115,1147.776491873395
1116,1148.073906393698
1117,1148.3713209140012
1118,1148.3713209140012
1119,1150.5198489945217
1120,1150.5198489945217
1121,1151.568632770759
1122,1152.841994866577
1123,1155.247355637167
1124,1156.3148320087405
1125,1157.5562386044887
1126,1158.7674474986577
1127,1159.2498659355936
1128,1159.5472804558967
1129,1160.8068204674566
1130,1161.3966801642587
1131,1161.8790986011945
1132,1162.8478939854456
1133,1163.1881020105614
1134,1164.2068919205753
1135,1165.575643280072
1136,1165.575643280072
1137,1166.2928754045504
1138,1166.7752938414862
1139,1167.3123224801564
1140,1167.3123224801564
1141,1168.104454063268
1142,1169.818980829412
1143,1170.9131392753723
1144,1172.510493901127
1145,1174.3032664702532
1146,1175.1058975393405
1147,1176.7716188380807
1148,1178.0004341877336
1149,1179.5977888134883
1150,1180.7042459513102
1151,1180.7042459513102
1152,1182.5311805232611
1153,1184.4788000911408
1154,1185.5821819680311
1155,1187.1948137783347
1156,1187.5350218034505
1157,1188.102474905564
1158,1190.0101051173087
1159,1190.0101051173087
1160,1190.0101051173087
1161,1191.051635270727
1162,1191.3918432958428
1163,1192.7983400996366
1164,1192.7983400996366
1165,1192.7983400996366
1166,1192.7983400996366
1167,1194.3945775933805
1168,1195.5055330128516
1169,1197.3599156196221
1170,1198.207681438273
1171,1200.5932800899761
1172,1202.8148106867402
1173,1202.8148106867402
1174,1203.552750893828
1175,1205.2382583456317
1176,1206.7109842296563
1177,1207.5587500483073
1178,1209.156104674062
1179,1210.5360674452036
1180,1211.5548573552176
1181,1212.5736472652316
1182,1214.240550823072
1183,1215.5721345673692
1184,1216.0785922289263
1185,1216.2766897575095
1186,1217.9570914084295
1187,1219.362132714127
1188,1219.6527514984027
1189,1221.148221612125
1190,1221.7358471474004
1191,1221.7358471474004
1192,1223.4585071624401
1193,1225.6180372183394
1194,1226.1004556552753
1195,1227.3633566253557
1196,1228.93104336492
1197,1229.6504293052828
1198,1230.6692192152968
1199,1231.109344118594
1200,1233.5578578499699
1201,1234.1253109520833
1202,1236.105588454417
1203,1238.1617431980224
1204,1239.281498553278
1205,1242.0828504309113
1206,1244.123572180786
1207,1244.123572180786
1208,1244.123572180786
1209,1244.3216697093692
1210,1245.4326251288403
1211,1247.0287891693574
1212,1248.3021512651753
1213,1248.8086089267324
1214,1250.3233405389872
1215,1250.3233405389872
1216,1250.3233405389872
1217,1250.3233405389872
1218,1251.8846387646242
1219,1252.8619266298542
1220,1254.5991540769696
1221,1256.0996735721656
1222,1256.5874554106779
1223,1258.914244415632
1224,1258.914244415632
1225,1261.7331621593016
1226,1263.4476889254458
1227,1265.4737818461117
1228,1266.4925717561257
1229,1266.980353594638
1230,1267.4853586195472
1231,1268.5795170655074
1232,1270.8229982986772
1233,1272.4943644750215
1234,1274.0762216066933
1235,1275.149033908582
1236,1276.4548833845067
1237,1277.5762128298793
1238,1279.600246376339
1239,1280.895958857303
1240,1282.1219287949805
1241,1283.9018366358614
1242,1283.9018366358614
1243,1284.3842550727973
1244,1286.016880939883
1245,1287.4233777436768
1246,1288.2260088127641
1247,1289.744161221924
1248,1292.9259961281828
1249,1292.9259961281828
1250,1294.7350858936643
1251,1296.141582697458
1252,1296.141582697458
1253,1299.6002302509796
1254,1299.9404382760954
1255,1299.9404382760954
1256,1300.4228567130313
1257,1302.2400139979611
1258,1304.346506070649
1259,1305.7836745187826
1260,1306.2056512640222
1261,1306.688069700958
1262,1306.688069700958
1263,1308.6526019481005
1264,1310.5763213816763
1265,1310.5763213816763
1266,1310.916529406792
1267,1310.916529406792
1268,1313.0048174559652
1269,1313.487235892901
1270,1315.02340614471
1271,1315.02340614471
1272,1315.3636141698257
1273,1315.7855909150653
1274,1316.652115430433
1275,1317.7462738763932
1276,1319.8586811799012
1277,1320.0567787084844
1278,1321.5125715448662
1279,1323.5415352214707
1280,1324.9752828726994
1281,1325.7507838215358
1282,1327.0518322328148
1283,1328.8617565772665
1284,1328.8617565772665
1285,1329.8805464872805
1286,1332.4610948516367
1287,1333.3873482001286
1288,1333.3873482001286
1289,1335.0801327065017
1290,1337.1647671372293
1291,1337.3628646658126
1292,1339.517622643095
1293,1341.1405842285158
1294,1342.4001242400757
1295,1344.4935477064341
1296,1344.97596614337
1297,1345.9547990410813
1298,1348.959754379116
1299,1350.6442010107878
1300,1352.1751726806635
1301,1353.5816694844573
1302,1354.0640879213931
1303,1355.3045689180035
1304,1355.6447769431193
1305,1357.8993997151672
1306,1359.613928053435
1307,1360.9197775293599
1308,1361.3417542745995
1309,1361.3417542745995
1310,1362.9379917683434
1311,1363.359968513583
1312,1365.003343564357
1313,1365.5909690996323
1314,1365.5909690996323
1315,1366.1279977383024
1316,1367.7242352320463
1317,1369.7873635766096
1318,1369.7873635766096
1319,1370.7772507660795
1320,1370.7772507660795
1321,1372.289965160374
1322,1374.4905998066913
1323,1376.4582385144508
1324,1376.995267153121
1325,1378.251244112021
1326,1379.223908115094
1327,1381.1492827480185
1328,1382.8101524825906
1329,1383.527384607069
1330,1384.2467705474319
1331,1386.2759180051062
1332,1388.2561066774304
1333,1390.7224632719929
1334,1392.551463606603
1335,1394.0288884884276
1336,1396.1337413085832
1337,1398.5747390165202
1338,1399.0797440414294
1339,1400.7157657937096
1340,1403.6495112856653
1341,1404.3323876249012
1342,1406.0123086805381
1343,1406.352516705654
1344,1406.5506142342372
1345,1406.890822259353
1346,1406.890822259353
1347,1408.9232087254697
1348,1409.549903910868
1349,1410.7572885387979
1350,1412.6736327095252
1351,1413.1614145480376
1352,1413.3595120766208
1353,1414.6328741724387
1354,1414.930288692742
1355,1416.6165627253529
1356,1416.8146602539362
1357,1417.3024420924485
1358,1417.7848605293843
1359,1417.7848605293843
1360,1419.277999878762
1361,1419.277999878762
1362,1419.66809982885
1363,1421.4032550504228
1364,1422.280564895627
1365,1423.829216646096
1366,1424.0273141746793
1367,1424.367522199795
1368,1425.2222997429917
1369,1425.420397271575
1370,1425.7606052966908
1371,1427.3381432894614
1372,1428.6391917007404
1373,1429.185900426296
1374,1430.8521056098282
1375,1430.8521056098282
1376,1431.334524046764
1377,1431.334524046764
1378,1431.5326215753473
1379,1431.823240359623
1380,1433.1189528405869
1381,1433.1189528405869
1382,1434.833479606731
1383,1436.5533534219837
1384,1437.0357718589196
1385,1437.0357718589196
1386,1437.0357718589196
1387,1438.13915373581
1388,1439.1822902887761
1389,1439.664708725712
1390,1440.3485195392946
1391,1441.3394217452792
1392,1441.3394217452792
1393,1444.423507119247
1394,1444.423507119247
1395,1445.3107760111723
1396,1447.2612180339024
1397,1447.6014260590182
1398,1447.6014260590182
1399,1447.6014260590182
1400,1448.3769270078546
1401,1449.2246928265056
1402,1449.9283135422993
1403,1449.9283135422993
1404,1451.301512568279
1405,1452.41246798775
1406,1454.2677850688672
1407,1454.8522782120117
1408,1455.3346966489476
1409,1456.0175729881835
1410,1456.0175729881835
1411,1456.4999914251193
1412,1456.4999914251193
1413,1458.139970590699
1414,1458.139970590699
1415,1458.139970590699
1416,1458.4305893749747
1417,1461.5146731768186
1418,1462.8205226527434
1419,1462.8205226527434
1420,1463.3029410896793
1421,1465.6488352916494
1422,1466.3721897663763
1423,1466.3721897663763
1424,1466.662808550652
1425,1466.662808550652
1426,1468.101518715502
1427,1469.5789435973265
1428,1471.1822190590271
1429,1472.6193875071608
1430,1472.6193875071608
1431,1475.4245882527339
1432,1475.4245882527339
1433,1476.4242936954224
1434,1477.7301431713472
1435,1478.7489330813612
1436,1479.8405091508525
1437,1482.1926617736729
1438,1482.1926617736729
1439,1482.1926617736729
1440,1482.9681627225093
1441,1482.9681627225093
1442,1482.9681627225093
1443,1485.6057280829575
1444,1487.2271543612012
1445,1487.2271543612012
1446,1487.9443864856796
1447,1488.993170261917
1448,1491.1316556508248
1449,1492.5153701072759
1450,1494.1309783942029
1451,1494.7186039294781
1452,1495.2063857679905
1453,1495.6888042049263
1454,1497.275060557181
1455,1497.8595537003255
1456,1497.8595537003255
1457,1500.3543718813496
1458,1501.0777263560765
1459,1501.2758238846598
1460,1501.473921413243
1461,1502.0413745153564
1462,1502.625867658501
1463,1502.9660756836167
1464,1506.1010708786957
1465,1507.9945796429663
1466,1509.7109786534832
1467,1510.193397090419
1468,1510.193397090419
1469,1510.3914946190023
1470,1510.5895921475856
1471,1511.681168217077
1472,1511.681168217077
1473,1512.979496370738
1474,1514.0523086726266
1475,1515.6341658042984
1476,1516.1406234658555
1477,1517.1901086173616
1478,1517.1901086173616
1479,1518.7026273167191
1480,1518.7026273167191
1481,1519.9240893678784
1482,1521.4219277150562
1483,1521.7193422353594
1484,1522.0595502604751
1485,1524.8432571428639
1486,1527.3672341279807
1487,1527.3672341279807
1488,1528.138983391508
1489,1529.2842255377927
1490,1530.8556179897523
1491,1533.2724293727913
1492,1533.5698438930945
1493,1533.8672584133976
1494,1535.4646130391523
1495,1536.5140981906584
1496,1536.8543062157742
1497,1538.5552015963133
1498,1539.5349689683712
1499,1541.3330774678127
1500,1541.6304919881159
1501,1541.6304919881159
1502,1541.6304919881159
1503,1542.3024454902409
1504,1544.2365958761682
1505,1546.8185690928647
1506,1546.8185690928647
1507,1546.8185690928647
1508,1547.7072959466177
1509,1547.9979147308934
1510,1548.288533515169
1511,1548.5791522994448
1512,1550.385766505276
1513,1551.013919652502
1514,1552.314968063781
1515,1554.227712992237
1516,1556.3110391768328
1517,1557.3298290868468
1518,1557.3298290868468
1519,1557.3298290868468
1520,1559.1453007648204
1521,1561.120359168748
1522,1562.7158972725663
1523,1563.2209022974755
1524,1564.9347355641748
1525,1565.232150084478
1526,1565.5295646047812
1527,1565.5295646047812
1528,1565.7276621333644
1529,1566.4298302125103
1530,1567.7052749812035
1531,1569.3660409309755
1532,1569.6634554512787
1533,1570.5688298910804
1534,1571.9466358494035
1535,1573.4490124542979
1536,1573.4490124542979
1537,1573.7396312385736
1538,1573.7396312385736
1539,1575.6584263251743
1540,1575.6584263251743
1541,1575.6584263251743
1542,1575.6584263251743
1543,1577.8541603964513
1544,1577.8541603964513
1545,1577.8541603964513
1546,1579.4303959879592
1547,1581.3997486621977
1548,1583.0937206095766
1549,1583.0937206095766
1550,1583.29181813816
1551,1585.4228353031438
1552,1585.8448120483833
1553,1585.8448120483833
1554,1585.8448120483833
1555,1585.8448120483833
1556,1585.8448120483833
1557,1587.7524422601282
1558,1587.9505397887115
1559,1587.9505397887115
1560,1588.5381653239867
1561,1589.1280250207888
1562,1589.1280250207888
1563,1589.326122549372
1564,1590.826642044568
1565,1590.826642044568
1566,1591.4745583770828
1567,1591.4745583770828
1568,1591.4745583770828
1569,1591.4745583770828
1570,1592.8273992670051
1571,1593.4150248022804
1572,1595.6037411782206
1573,1597.8947058027834
1574,1597.8947058027834
1575,1597.8947058027834
1576,1598.4823313380587
1577,1598.4823313380587
1578,1598.680428866642
1579,1601.0446654599239
1580,1602.5220903417485
1581,1603.1700066742633
1582,1605.2960665638045
1583,1605.8836920990798
1584,1606.3661105360156
1585,1608.8435113196292
1586,1610.5807476419534
1587,1611.165240785098
1588,1611.165240785098
1589,1611.7933939323239
1590,1611.7933939323239
1591,1611.7933939323239
1592,1613.068829825808
1593,1614.6652244096229
1594,1614.6652244096229
1595,1615.1476428465587
1596,1617.043863271119
1597,1617.5307106352848
1598,1619.355466739282
1599,1620.3120102279545
1600,1620.3120102279545
1601,1620.3120102279545
1602,1620.3120102279545
1603,1621.9762769917409
1604,1623.7696522896692
1605,1625.5478839863345
1606,1625.5478839863345
1607,1627.020609870359
1608,1627.7378419948375
1609,1628.2442996563946
1610,1628.828792799539
1611,1629.1262073198423
1612,1630.6267268150382
1613,1631.822565857928
1614,1634.0673851128292
1615,1634.2654826414125
1616,1634.849975784557
1617,1635.8931123375232
1618,1637.7050204635352
1619,1639.5678810673642
1620,1639.957981017452
1621,1642.030488887872
1622,1644.6055917841113
1623,1645.309212499905
1624,1647.188521297709
1625,1648.15731668196
1626,1648.7247697840735
1627,1648.7247697840735
1628,1648.9228673126568
1629,1650.2615083602718
1630,1650.8289614623852
1631,1651.8784466138914
1632,1651.8784466138914
1633,1652.4683063106934
1634,1652.4683063106934
1635,1653.2062465177812
1636,1653.2062465177812
1637,1653.2062465177812
1638,1653.6282232630208
1639,1653.9684312881366
1640,1653.9684312881366
1641,1653.9684312881366
1642,1654.7710623572239
1643,1656.9707743681895
1644,1658.5413692806753
1645,1658.5413692806753
1646,1658.5413692806753
1647,1660.031288549299
1648,1660.031288549299
1649,1660.3287030696022
1650,1662.7609842242098
1651,1662.7609842242098
1652,1662.7609842242098
1653,1664.9242543886728
1654,1665.221668908976
1655,1665.221668908976
1656,1665.221668908976
1657,1666.6990937908006
1658,1666.6990937908006
1659,1666.8971913193839
1660,1668.279524641025
1661,1669.3470010125986
1662,1669.6872090377144
1663,1670.109185782954
1664,1670.4413823717045
1665,1670.4413823717045
1666,1671.3866954741047
1667,1671.3866954741047
1668,1671.3866954741047
1669,1673.7241798452285
1670,1675.0300293211533
1671,1675.0300293211533
1672,1675.0300293211533
1673,1676.0231091645883
1674,1676.0231091645883
1675,1676.7403412890667
1676,1676.7403412890667
1677,1678.122674610708
1678,1678.7705909432227
1679,1680.7915996217394
1680,1682.6456802188327
1681,1684.5418990712692
1682,1685.1093521733826
1683,1685.1093521733826
1684,1686.4977680791897
1685,1686.695865607773
1686,1686.8939631363562
1687,1688.1679499432216
1688,1688.1679499432216
1689,1689.124931052027
1690,1689.124931052027
1691,1689.124931052027
1692,1691.0194238793915
1693,1692.6801898291635
1694,1695.7237867942094
1695,1697.321141419964
1696,1699.1859813361289
1697,1699.7534344382423
1698,1701.6481724501227
1699,1702.0382724002106
1700,1704.1206511811831
1701,1704.9429973413153
1702,1706.06629071507
1703,1706.5487091520058
1704,1706.5487091520058
1705,1706.846123672309
1706,1708.4333549490962
1707,1708.915773386032
1708,1710.9283973014076
1709,1712.0516906751623
1710,1712.0516906751623
1711,1713.5796673205198
1712,1714.019792223817
1713,1714.7370243482953
1714,1715.1271242983833
1715,1717.3229594364159
1716,1717.3229594364159
1717,1717.3229594364159
1718,1717.763084339713
1719,1717.763084339713
1720,1717.763084339713
1721,1717.763084339713
1722,1720.4397305704267
1723,1720.7719271591773
1724,1720.7719271591773
1725,1722.5606034593056
1726,1723.0007283626028
1727,1723.0007283626028
1728,1723.0007283626028
1729,1724.5368986144117
1730,1724.5368986144117
1731,1724.9588753596513
1732,1726.0515864620038
1733,1727.9079643615378
1734,1729.4566161120067
1735,1730.8628162676694
1736,1733.5077634743384
1737,1733.5077634743384
1738,1734.0142211358955
1739,1734.0142211358955
1740,1735.352160443172
1741,1736.1059106543828
1742,1738.2618461292209
1743,1738.2618461292209
1744,1738.2618461292209
1745,1739.9261128930073
1746,1741.5234452597936
1747,1742.6344006792647
1748,1742.6344006792647
1749,1743.1408583408218
1750,1743.4730549295723
1751,1743.8052515183228
1752,1744.1374481070734
1753,1746.0726519489724
1754,1747.661573124512
1755,1750.2723287346198
1756,1750.2723287346198
1757,1750.2723287346198
1758,1751.2176507122288
1759,1751.5578587373445
1760,1751.5578587373445
1761,1753.277441532996
1762,1755.17264467325
1763,1756.7699992990047
1764,1757.1102073241204
1765,1758.4085354777815
1766,1758.4085354777815
1767,1758.993028620926
1768,1760.221843970579
1769,1760.9597841776667
1770,1761.2999922027825
1771,1762.4064493406045
1772,1763.7170112451583
1773,1764.9765512567183
1774,1767.485340112123
1775,1767.485340112123
1776,1767.485340112123
1777,1767.8255481372387
1778,1767.8255481372387
1779,1768.2156480873266
1780,1769.2344379973406
1781,1769.2344379973406
1782,1769.2344379973406
1783,1771.2247361348302
1784,1772.2735199110675
1785,1772.2735199110675
1786,1772.7603672752332
1787,1772.7603672752332
1788,1774.2608867704291
1789,1774.2608867704291
1790,1774.2608867704291
1791,1774.2608867704291
1792,1775.7508060390528
1793,1775.7508060390528
1794,1776.4741605137797
1795,1777.7001304514572
1796,1778.182548888393
1797,1778.6693962525587
1798,1780.0744375582562
1799,1780.2725350868395
1800,1780.2725350868395
1801,1780.2725350868395
1802,1780.8095637255096
1803,1780.8095637255096
1804,1780.8095637255096
1805,1782.5023482318827
1806,1783.4711436161338
1807,1784.242892879661
1808,1786.1614022589436
1809,1786.5016102840593
1810,1788.1023925536524
1811,1788.1023925536524
1812,1788.1023925536524
1813,1788.5848109905883
1814,1789.897828781125
1815,1789.897828781125
1816,1789.897828781125
1817,1790.8570440514575
1818,1792.2700217351412
1819,1793.8610028930666
1820,1793.8610028930666
1821,1794.9284792646401
1822,1795.4349369261972
1823,1795.9719655648673
1824,1796.3620655149552
1825,1798.43198498933
1826,1800.4068218302532
1827,1802.6129275934738
1828,1802.9531356185896
1829,1802.9531356185896
1830,1803.520588720703
1831,1803.520588720703
1832,1804.9270855244968
1833,1806.2004476203147
1834,1807.9356012697635
1835,1808.2330157900667
1836,1809.3563091638214
1837,1810.7628059676151
1838,1811.8043361210334
1839,1812.5276905957603
1840,1814.9401605624553
1841,1816.4709016890333
1842,1817.5818571085044
1843,1818.5731969346223
1844,1818.8706114549254
1845,1819.2108194800412
1846,1819.8936958192771
1847,1821.0520830105645
1848,1821.0520830105645
1849,1821.0520830105645
1850,1822.6007347610334
1851,1822.6007347610334
1852,1822.6007347610334
1853,1824.226859280212
1854,1824.5670673053278
1855,1826.4981883882253
1856,1827.8838503439433
1857,1829.3843698391393
1858,1829.6817843594424
1859,1830.7996118993335
1860,1831.1398199244493
1861,1831.1398199244493
1862,1831.9424509935366
1863,1833.2381634745004
1864,1834.6360934696963
1865,1836.233788925268
1866,1836.5739969503838
1867,1836.5739969503838
1868,1838.983607784875
1869,1839.4660262218108
1870,1841.855210591162
1871,1843.5407180429656
1872,1843.8809260680814
1873,1846.5386937110832
1874,1847.2559258355616
1875,1847.7383442724974
1876,1847.7383442724974
1877,1848.0289630567731
1878,1848.0289630567731
1879,1850.4929420059052
1880,1850.8830419559931
1881,1850.8830419559931
1882,1851.0811394845764
1883,1852.925534176744
1884,1854.7488098346646
1885,1856.6756029834396
1886,1856.6756029834396
1887,1858.2790894223822
1888,1859.3900448418533
1889,1859.3900448418533
1890,1859.3900448418533
1891,1859.3900448418533
1892,1859.3900448418533
1893,1860.1133993165802
1894,1860.1133993165802
1895,1860.503499266668
1896,1860.7941180509438
1897,1861.331146689614
1898,1862.7361791201024
1899,1863.2411841450116
1900,1863.7461891699209
1901,1865.0567510744747
1902,1865.8322520233112
1903,1865.8322520233112
1904,1866.314670460247
1905,1866.314670460247
1906,1866.6548784853628
1907,1867.2393716285073
1908,1867.2393716285073
1909,1868.5452211044321
1910,1870.4836954858235
1911,1872.084708298714
1912,1872.084708298714
1913,1872.6692014418586
1914,1874.2000987391618
1915,1874.9209426413524
1916,1877.2399589487966
1917,1877.2399589487966
1918,1878.8560532340696
1919,1880.1666151386235
1920,1880.6543969771358
1921,1881.7722156418179
1922,1882.8137457952362
1923,1882.8137457952362
1924,1883.551686002324
1925,1884.4182105176917
1926,1885.2847350330594
1927,1887.10801069098
1928,1887.498110641068
1929,1889.4891150272028
1930,1891.4280270287275
1931,1893.1130407408184
1932,1895.9852559927322
1933,1895.9852559927322
1934,1897.1655919565499
1935,1898.79652655899
1936,1900.069888654808
1937,1900.459988604896
1938,1902.434390660608
1939,1903.1537766009708
1940,1903.593901504268
1941,1905.0621418647306
1942,1906.9089153444522
1943,1907.6261474689306
1944,1909.0326442727244
1945,1909.0326442727244
1946,1909.0326442727244
1947,1909.0326442727244
1948,1909.6000973748378
1949,1910.3209412770284
1950,1910.8033597139643
1951,1911.3878528571088
1952,1911.3878528571088
1953,1914.384209775584
1954,1915.8983768065266
1955,1916.4048344680837
1956,1918.9308125828481
1957,1920.7241894529002
1958,1922.9199235241772
1959,1923.673673735388
1960,1925.739346949707
1961,1926.2217653866428
1962,1926.2217653866428
1963,1926.2217653866428
1964,1926.9411513270056
1965,1927.2813593521214
1966,1927.2813593521214
1967,1928.7069376114823
1968,1929.193784975648
1969,1931.0501391086
1970,1932.317111283759
1971,1932.317111283759
1972,1932.7390880289986
1973,1933.2259353931643
1974,1935.321158526061
1975,1935.8035769629969
1976,1936.1009914833
1977,1936.583409920236
1978,1936.583409920236
1979,1937.0702572844016
1980,1937.0702572844016
1981,1937.0702572844016
1982,1937.0702572844016
1983,1937.78748940888
1984,1937.78748940888
1985,1938.7328025112802
1986,1939.122902461368
1987,1939.8401345858465
1988,1939.8401345858465
1989,1941.3763048376554
1990,1942.6821543135802
1991,1943.673494139698
1992,1945.4621704398264
1993,1945.4621704398264
1994,1945.4621704398264
1995,1947.3932930948479
1996,1947.3932930948479
1997,1947.8757115317837
1998,1950.8047168438789
1999,1952.7144498532764
2000,1952.7144498532764
